move_id,year,month,origin,origin_lat,origin_lon,destination,dest_lat,dest_lon,students_moved
MOV014188,2022,6,Loop,41.89379,-87.611029,Englewood,41.760806,-87.626482,389
MOV014189,2021,2,South Shore,41.752417,-87.572144,Rogers Park,41.992028,-87.665748,70
MOV014190,2022,8,Hyde Park,41.788985,-87.578544,Lakeview,41.947824,-87.646237,91
MOV014191,2024,1,Hyde Park,41.776384,-87.588649,Austin,41.898165,-87.758875,76
MOV014192,2022,8,Austin,41.888045,-87.761951,Pilsen,41.848859,-87.661599,52
MOV014193,2025,6,Lakeview,41.950584,-87.634879,Rogers Park,42.018456,-87.653486,295
MOV014194,2025,5,Englewood,41.755663,-87.634699,Lakeview,41.957652,-87.663595,290
MOV014195,2021,12,Englewood,41.764833,-87.638546,Lakeview,41.938816,-87.641818,380
MOV014196,2025,9,Loop,41.89413,-87.632595,Hyde Park,41.778611,-87.602692,321
MOV014197,2022,5,South Shore,41.761753,-87.570584,Rogers Park,42.015946,-87.662329,116
MOV014198,2023,11,Lakeview,41.942447,-87.652118,Hyde Park,41.795612,-87.604802,251
MOV014199,2022,11,Rogers Park,42.014151,-87.654393,South Shore,41.768386,-87.554311,149
MOV014200,2022,9,Hyde Park,41.806645,-87.588675,Rogers Park,41.996914,-87.666586,45
MOV014201,2023,6,Hyde Park,41.778634,-87.585721,South Shore,41.779597,-87.56221,293
MOV014202,2023,3,Englewood,41.782972,-87.660301,Pilsen,41.849137,-87.648084,385
MOV014203,2025,8,Rogers Park,42.019903,-87.656772,Hyde Park,41.785682,-87.594073,226
MOV014204,2021,3,Rogers Park,41.995345,-87.678571,Hyde Park,41.780172,-87.610121,344
MOV014205,2022,8,Pilsen,41.842887,-87.663506,South Shore,41.765578,-87.593627,97
MOV014206,2023,12,Rogers Park,42.015815,-87.660872,Englewood,41.775464,-87.656623,360
MOV014207,2025,12,Rogers Park,41.998174,-87.671183,Pilsen,41.872669,-87.63973,251
MOV014208,2023,1,Pilsen,41.849138,-87.675206,South Shore,41.761157,-87.575264,184
MOV014209,2024,11,Lakeview,41.945993,-87.668845,South Shore,41.768317,-87.562987,106
MOV014210,2023,10,Lakeview,41.954926,-87.6679,Austin,41.882586,-87.764772,284
MOV014211,2025,4,Lakeview,41.935353,-87.643145,Rogers Park,41.999376,-87.669396,180
MOV014212,2021,4,Pilsen,41.87156,-87.668838,Englewood,41.771847,-87.645155,101
MOV014213,2021,12,South Shore,41.758731,-87.55713,Austin,41.876472,-87.768156,146
MOV014214,2023,4,Englewood,41.790329,-87.649408,Pilsen,41.875,-87.636718,63
MOV014215,2023,6,South Shore,41.761664,-87.58175,Rogers Park,42.001479,-87.670624,82
MOV014216,2024,10,Rogers Park,42.003704,-87.683894,Lakeview,41.930287,-87.633461,79
MOV014217,2021,4,Pilsen,41.869253,-87.674279,Lakeview,41.951703,-87.664486,370
MOV014218,2021,7,Lakeview,41.938757,-87.644979,Rogers Park,42.013763,-87.650736,253
MOV014219,2022,8,Austin,41.890388,-87.751141,Rogers Park,42.025224,-87.654496,139
MOV014220,2021,6,Loop,41.884147,-87.610108,Austin,41.870013,-87.760017,56
MOV014221,2022,3,South Shore,41.75114,-87.592109,Lakeview,41.927345,-87.636238,57
MOV014222,2023,12,Lakeview,41.934794,-87.660377,Pilsen,41.84516,-87.639483,138
MOV014223,2022,1,Lakeview,41.943365,-87.650735,Rogers Park,41.996364,-87.669321,292
MOV014224,2024,8,South Shore,41.775621,-87.585551,Austin,41.893226,-87.749481,385
MOV014225,2024,4,Pilsen,41.845426,-87.675402,Rogers Park,42.022781,-87.670944,333
MOV014226,2024,10,Loop,41.859341,-87.621653,Pilsen,41.872614,-87.663977,236
MOV014227,2025,6,Lakeview,41.941557,-87.661076,South Shore,41.758734,-87.563248,230
MOV014228,2023,5,Loop,41.860443,-87.610631,Austin,41.878644,-87.758108,395
MOV014229,2025,11,Lakeview,41.945853,-87.657573,Pilsen,41.838636,-87.655765,196
MOV014230,2023,12,Austin,41.874497,-87.753542,South Shore,41.767051,-87.577574,358
MOV014231,2025,6,Lakeview,41.942543,-87.669971,Englewood,41.782549,-87.622705,249
MOV014232,2023,6,Englewood,41.766843,-87.660127,South Shore,41.772456,-87.575751,245
MOV014233,2023,9,Rogers Park,41.998059,-87.681296,South Shore,41.751028,-87.569823,84
MOV014234,2025,5,Pilsen,41.850893,-87.666207,South Shore,41.742625,-87.564891,355
MOV014235,2022,12,Austin,41.877463,-87.748298,Rogers Park,42.010822,-87.655663,186
MOV014236,2025,10,South Shore,41.749211,-87.567676,Austin,41.880143,-87.765197,321
MOV014237,2021,5,Englewood,41.755516,-87.640608,Rogers Park,42.000937,-87.667929,334
MOV014238,2024,1,Englewood,41.773446,-87.657792,Austin,41.87077,-87.780135,113
MOV014239,2023,3,Loop,41.869857,-87.616785,Hyde Park,41.808034,-87.571171,148
MOV014240,2025,12,Austin,41.887113,-87.780561,Loop,41.865693,-87.640731,52
MOV014241,2023,9,South Shore,41.767296,-87.581426,Rogers Park,42.005267,-87.668193,242
MOV014242,2023,12,Austin,41.894932,-87.764197,Hyde Park,41.778691,-87.605876,227
MOV014243,2022,1,Loop,41.894911,-87.645481,Hyde Park,41.789381,-87.601166,168
MOV014244,2023,9,Englewood,41.774868,-87.625211,Hyde Park,41.807111,-87.573794,141
MOV014245,2023,1,Loop,41.869584,-87.618098,Rogers Park,41.991863,-87.663922,214
MOV014246,2023,2,Pilsen,41.868893,-87.638333,Rogers Park,42.002508,-87.651793,307
MOV014247,2024,9,Lakeview,41.952454,-87.672817,Pilsen,41.85339,-87.668306,384
MOV014248,2025,5,Rogers Park,41.993214,-87.661579,Pilsen,41.858448,-87.638651,111
MOV014249,2025,9,Rogers Park,41.992193,-87.670302,Hyde Park,41.791551,-87.59478,263
MOV014250,2022,6,Rogers Park,42.014647,-87.680806,Hyde Park,41.807829,-87.589889,387
MOV014251,2025,3,Lakeview,41.94501,-87.635594,Austin,41.887135,-87.783304,296
MOV014252,2024,8,Austin,41.872389,-87.775106,Rogers Park,42.018291,-87.653097,315
MOV014253,2023,9,Englewood,41.772307,-87.625865,Pilsen,41.836834,-87.638514,337
MOV014254,2023,6,Rogers Park,41.999324,-87.66543,Hyde Park,41.803073,-87.588516,134
MOV014255,2024,1,Lakeview,41.959105,-87.639519,Austin,41.87283,-87.759279,118
MOV014256,2023,10,Lakeview,41.948669,-87.638094,Austin,41.886262,-87.76554,139
MOV014257,2022,7,Hyde Park,41.801763,-87.579236,South Shore,41.780116,-87.581779,243
MOV014258,2025,4,Rogers Park,42.009712,-87.666767,Austin,41.902615,-87.774301,103
MOV014259,2021,5,South Shore,41.758364,-87.569777,Hyde Park,41.785238,-87.610312,252
MOV014260,2022,9,Austin,41.868628,-87.780862,Hyde Park,41.779822,-87.587573,204
MOV014261,2022,8,Hyde Park,41.783755,-87.609388,Lakeview,41.960268,-87.652132,158
MOV014262,2021,6,South Shore,41.760587,-87.564325,Pilsen,41.860288,-87.641057,67
MOV014263,2022,2,Austin,41.886167,-87.783664,Loop,41.878764,-87.638817,187
MOV014264,2023,8,Hyde Park,41.800144,-87.574801,Englewood,41.763154,-87.660165,347
MOV014265,2024,3,Hyde Park,41.81379,-87.589743,Loop,41.862075,-87.615098,124
MOV014266,2023,5,Englewood,41.756466,-87.640265,Hyde Park,41.787313,-87.578699,84
MOV014267,2021,4,Pilsen,41.866088,-87.674522,South Shore,41.752063,-87.560082,319
MOV014268,2023,8,Austin,41.884361,-87.755562,Englewood,41.77582,-87.648268,233
MOV014269,2023,9,Lakeview,41.950178,-87.638109,Englewood,41.772206,-87.650202,393
MOV014270,2025,8,Austin,41.887991,-87.766397,Rogers Park,42.023838,-87.676118,184
MOV014271,2023,10,Englewood,41.762907,-87.631311,Loop,41.880327,-87.622591,187
MOV014272,2025,2,Lakeview,41.96161,-87.643565,Hyde Park,41.809644,-87.572564,272
MOV014273,2023,3,Pilsen,41.846352,-87.648849,South Shore,41.745808,-87.56626,392
MOV014274,2025,9,Loop,41.860775,-87.631324,South Shore,41.754299,-87.563361,270
MOV014275,2023,3,Loop,41.866226,-87.636555,Austin,41.868381,-87.776725,62
MOV014276,2024,3,Rogers Park,42.026296,-87.65499,Hyde Park,41.792543,-87.609798,125
MOV014277,2022,5,Lakeview,41.954908,-87.65042,Englewood,41.758002,-87.65871,271
MOV014278,2021,3,Lakeview,41.929976,-87.663763,Englewood,41.788928,-87.632731,115
MOV014279,2024,3,Loop,41.873072,-87.626381,Englewood,41.792698,-87.654806,149
MOV014280,2021,7,Englewood,41.783214,-87.626529,Hyde Park,41.782168,-87.578692,298
MOV014281,2024,1,Austin,41.898228,-87.750589,Englewood,41.764831,-87.646349,205
MOV014282,2024,11,Englewood,41.773329,-87.652647,Rogers Park,42.016328,-87.6598,274
MOV014283,2022,9,Hyde Park,41.793237,-87.573804,Austin,41.872875,-87.754499,275
MOV014284,2024,5,Pilsen,41.85139,-87.637425,Lakeview,41.945088,-87.634636,282
MOV014285,2024,2,South Shore,41.77697,-87.588581,Lakeview,41.955666,-87.641938,183
MOV014286,2025,5,Loop,41.864618,-87.634271,Austin,41.876644,-87.749737,279
MOV014287,2024,3,Pilsen,41.861608,-87.640337,Lakeview,41.923929,-87.637396,313
MOV014288,2022,2,Englewood,41.793435,-87.643193,Loop,41.858736,-87.618424,288
MOV014289,2021,11,South Shore,41.742336,-87.567606,Austin,41.892655,-87.765677,185
MOV014290,2025,2,South Shore,41.746236,-87.557397,Englewood,41.765388,-87.638283,218
MOV014291,2022,10,Austin,41.891424,-87.765688,Loop,41.897085,-87.626605,328
MOV014292,2024,12,Englewood,41.791732,-87.651298,South Shore,41.770844,-87.569165,24
MOV014293,2025,6,Austin,41.901708,-87.783701,Rogers Park,42.007982,-87.686787,327
MOV014294,2022,11,South Shore,41.768554,-87.583625,Loop,41.880663,-87.614131,100
MOV014295,2025,10,South Shore,41.776766,-87.574569,Pilsen,41.840618,-87.673628,355
MOV014296,2025,10,South Shore,41.753186,-87.562055,Austin,41.883766,-87.749951,398
MOV014297,2025,1,Pilsen,41.858927,-87.648274,Rogers Park,42.011494,-87.671768,384
MOV014298,2022,4,South Shore,41.747233,-87.576216,Hyde Park,41.785801,-87.577867,149
MOV014299,2021,11,Pilsen,41.847623,-87.651947,South Shore,41.752124,-87.563943,297
MOV014300,2024,2,Englewood,41.792128,-87.644831,South Shore,41.749088,-87.56783,119
MOV014301,2021,8,South Shore,41.76383,-87.588447,Pilsen,41.875545,-87.657285,243
MOV014302,2024,8,Austin,41.876487,-87.757301,Pilsen,41.852348,-87.648481,257
MOV014303,2021,6,Loop,41.864369,-87.632374,Austin,41.901392,-87.785091,228
MOV014304,2023,10,Loop,41.887081,-87.626852,Lakeview,41.955854,-87.657114,319
MOV014305,2024,4,Pilsen,41.847708,-87.641401,Rogers Park,42.000078,-87.656124,310
MOV014306,2025,2,Lakeview,41.947573,-87.641028,Austin,41.880039,-87.766706,46
MOV014307,2025,11,Lakeview,41.956232,-87.637493,Englewood,41.793473,-87.643767,91
MOV014308,2025,6,Austin,41.897676,-87.746426,Loop,41.890837,-87.613184,319
MOV014309,2025,8,Englewood,41.766794,-87.639761,Hyde Park,41.776627,-87.594831,188
MOV014310,2024,12,South Shore,41.77136,-87.593049,Pilsen,41.850317,-87.649679,133
MOV014311,2024,1,Englewood,41.762177,-87.647634,Hyde Park,41.806107,-87.584557,85
MOV014312,2025,3,Loop,41.861371,-87.626338,South Shore,41.763529,-87.590845,341
MOV014313,2024,7,South Shore,41.749821,-87.56439,Pilsen,41.848813,-87.646055,400
MOV014314,2022,2,Pilsen,41.839436,-87.66439,Austin,41.905827,-87.758057,399
MOV014315,2021,8,Lakeview,41.957,-87.651607,Hyde Park,41.804275,-87.609755,210
MOV014316,2023,5,Lakeview,41.957828,-87.653357,Hyde Park,41.794095,-87.579463,210
MOV014317,2024,10,Hyde Park,41.782731,-87.590538,Loop,41.867076,-87.616481,164
MOV014318,2022,1,Loop,41.876471,-87.623268,Rogers Park,42.003712,-87.679477,324
MOV014319,2021,11,Loop,41.88046,-87.642002,Englewood,41.792263,-87.628103,161
MOV014320,2024,10,Lakeview,41.940244,-87.664268,South Shore,41.771999,-87.563146,173
MOV014321,2024,2,Rogers Park,42.023647,-87.659479,Hyde Park,41.779376,-87.593588,129
MOV014322,2025,3,Rogers Park,41.994386,-87.672151,Loop,41.897344,-87.647248,265
MOV014323,2021,8,Pilsen,41.876125,-87.654029,Lakeview,41.923127,-87.634884,148
MOV014324,2024,4,Loop,41.888234,-87.62424,Englewood,41.791106,-87.643634,37
MOV014325,2021,1,Rogers Park,42.024351,-87.683337,Lakeview,41.94297,-87.643603,395
MOV014326,2022,5,Rogers Park,42.00685,-87.652768,Loop,41.862746,-87.627923,301
MOV014327,2023,3,Austin,41.904631,-87.769095,Pilsen,41.868498,-87.657154,145
MOV014328,2024,10,Hyde Park,41.789304,-87.604015,Rogers Park,41.992144,-87.670576,238
MOV014329,2021,7,Loop,41.894163,-87.612548,Hyde Park,41.805106,-87.574496,294
MOV014330,2021,12,Hyde Park,41.809906,-87.577248,Rogers Park,42.029191,-87.672927,399
MOV014331,2024,12,Austin,41.871243,-87.75404,Pilsen,41.855239,-87.638776,129
MOV014332,2022,5,Rogers Park,42.003306,-87.666937,Loop,41.872924,-87.61338,178
MOV014333,2025,5,Rogers Park,42.004525,-87.673465,Pilsen,41.872038,-87.67492,310
MOV014334,2022,2,Lakeview,41.943658,-87.668248,Rogers Park,41.990453,-87.689299,205
MOV014335,2025,9,Rogers Park,41.994279,-87.689339,Pilsen,41.869038,-87.641702,277
MOV014336,2023,4,Lakeview,41.939663,-87.654954,Pilsen,41.86455,-87.639235,29
MOV014337,2025,8,Hyde Park,41.806988,-87.583418,Pilsen,41.869386,-87.652308,167
MOV014338,2025,11,Rogers Park,42.011437,-87.679333,Pilsen,41.837712,-87.653304,149
MOV014339,2022,11,Rogers Park,42.011047,-87.67102,Lakeview,41.932538,-87.648842,372
MOV014340,2025,12,South Shore,41.779318,-87.576129,Lakeview,41.95583,-87.660657,328
MOV014341,2025,10,Rogers Park,42.004325,-87.687678,South Shore,41.752454,-87.568769,297
MOV014342,2023,2,Lakeview,41.944376,-87.664746,Loop,41.866948,-87.614253,180
MOV014343,2022,12,Englewood,41.794028,-87.649269,Lakeview,41.949839,-87.663041,398
MOV014344,2021,2,Englewood,41.758894,-87.637249,Pilsen,41.84151,-87.658057,301
MOV014345,2023,6,Hyde Park,41.804591,-87.579825,Loop,41.89261,-87.637838,372
MOV014346,2025,1,Lakeview,41.934854,-87.665982,Austin,41.906238,-87.74727,212
MOV014347,2022,7,South Shore,41.765951,-87.587016,Austin,41.883983,-87.766612,362
MOV014348,2022,5,Pilsen,41.859528,-87.669388,Hyde Park,41.804011,-87.596828,226
MOV014349,2022,4,South Shore,41.769846,-87.578649,Austin,41.903195,-87.765893,303
MOV014350,2024,7,Pilsen,41.874071,-87.642883,Loop,41.860143,-87.639765,230
MOV014351,2022,4,Rogers Park,42.021918,-87.686822,Englewood,41.791748,-87.659567,102
MOV014352,2023,2,Hyde Park,41.786321,-87.59478,Lakeview,41.935261,-87.652748,64
MOV014353,2021,10,Englewood,41.784435,-87.643027,South Shore,41.742464,-87.589504,203
MOV014354,2021,7,South Shore,41.776957,-87.57915,Austin,41.891918,-87.77004,152
MOV014355,2022,5,Hyde Park,41.79656,-87.585575,Austin,41.890557,-87.749875,364
MOV014356,2025,9,Pilsen,41.867262,-87.658291,Lakeview,41.927424,-87.638931,287
MOV014357,2022,12,Rogers Park,41.998439,-87.677224,South Shore,41.75441,-87.588943,140
MOV014358,2023,9,Austin,41.89745,-87.745872,South Shore,41.758473,-87.588627,52
MOV014359,2021,7,Hyde Park,41.800441,-87.572179,Pilsen,41.854641,-87.670293,244
MOV014360,2021,10,Hyde Park,41.797724,-87.580019,Lakeview,41.9513,-87.644054,397
MOV014361,2024,1,Hyde Park,41.813454,-87.610469,Austin,41.884833,-87.773025,361
MOV014362,2021,12,Hyde Park,41.805593,-87.590253,Austin,41.895325,-87.760408,257
MOV014363,2021,11,Hyde Park,41.792545,-87.594765,Pilsen,41.860081,-87.660378,65
MOV014364,2023,1,Rogers Park,42.005347,-87.652981,South Shore,41.744056,-87.585984,138
MOV014365,2023,9,South Shore,41.77309,-87.56833,Pilsen,41.856041,-87.667008,143
MOV014366,2021,10,Englewood,41.756097,-87.649825,Loop,41.860722,-87.621074,351
MOV014367,2025,5,Rogers Park,42.003477,-87.665875,Hyde Park,41.775846,-87.58409,261
MOV014368,2022,6,Loop,41.886153,-87.623137,Lakeview,41.926356,-87.63465,231
MOV014369,2023,10,South Shore,41.753321,-87.556965,Austin,41.900012,-87.755687,255
MOV014370,2023,7,Austin,41.880847,-87.76651,Pilsen,41.869246,-87.643228,167
MOV014371,2021,8,South Shore,41.759794,-87.579375,Pilsen,41.857551,-87.642496,248
MOV014372,2024,9,Hyde Park,41.802325,-87.582151,Rogers Park,41.990998,-87.673685,366
MOV014373,2021,12,Loop,41.895506,-87.633727,Pilsen,41.855096,-87.676003,369
MOV014374,2021,1,South Shore,41.756472,-87.582918,Pilsen,41.845716,-87.673595,29
MOV014375,2025,9,Lakeview,41.959196,-87.662056,Pilsen,41.873513,-87.647879,220
MOV014376,2023,9,South Shore,41.759494,-87.59067,Rogers Park,42.007175,-87.685798,25
MOV014377,2024,12,Lakeview,41.932471,-87.66109,South Shore,41.766417,-87.593893,142
MOV014378,2023,11,Hyde Park,41.809164,-87.607716,Pilsen,41.867641,-87.675483,238
MOV014379,2023,7,South Shore,41.746234,-87.573392,Austin,41.901564,-87.776647,323
MOV014380,2024,11,Austin,41.883363,-87.78328,Hyde Park,41.802333,-87.593186,176
MOV014381,2023,6,Austin,41.876246,-87.777011,South Shore,41.770837,-87.572782,182
MOV014382,2021,7,Austin,41.898364,-87.752387,Loop,41.858268,-87.618183,121
MOV014383,2024,11,Englewood,41.759482,-87.640351,Loop,41.891878,-87.620863,194
MOV014384,2022,9,Loop,41.861051,-87.623265,Englewood,41.766276,-87.659797,320
MOV014385,2025,5,South Shore,41.761951,-87.578876,Rogers Park,41.994807,-87.662572,53
MOV014386,2021,5,Hyde Park,41.801136,-87.607747,Austin,41.874177,-87.75369,218
MOV014387,2023,4,Loop,41.865895,-87.614812,Englewood,41.78887,-87.660606,27
MOV014388,2025,3,South Shore,41.772796,-87.56575,Pilsen,41.865567,-87.658557,322
MOV014389,2024,9,Austin,41.875035,-87.751162,Englewood,41.795245,-87.630078,61
MOV014390,2025,12,Hyde Park,41.77618,-87.57581,Pilsen,41.859586,-87.667197,113
MOV014391,2021,9,South Shore,41.776569,-87.593118,Englewood,41.787685,-87.649298,97
MOV014392,2025,10,Hyde Park,41.813672,-87.590937,Austin,41.887696,-87.775749,198
MOV014393,2024,6,Rogers Park,42.02097,-87.652017,Austin,41.897903,-87.759922,234
MOV014394,2021,7,South Shore,41.772107,-87.558462,Hyde Park,41.777586,-87.602699,342
MOV014395,2024,8,Hyde Park,41.80477,-87.571542,South Shore,41.761161,-87.572552,218
MOV014396,2023,1,Loop,41.88741,-87.620054,Hyde Park,41.774899,-87.59702,144
MOV014397,2025,6,Rogers Park,41.998563,-87.656506,Pilsen,41.863275,-87.645843,61
MOV014398,2023,2,Rogers Park,42.014169,-87.652771,Lakeview,41.933202,-87.639993,276
MOV014399,2021,3,Lakeview,41.932813,-87.671921,Englewood,41.767987,-87.658467,164
MOV014400,2021,12,Lakeview,41.923115,-87.66905,Loop,41.872173,-87.637999,135
MOV014401,2023,12,Rogers Park,42.01063,-87.679711,Pilsen,41.852823,-87.669643,177
MOV014402,2021,8,Hyde Park,41.774843,-87.610064,Rogers Park,42.01975,-87.688499,327
MOV014403,2023,2,Lakeview,41.961631,-87.660444,South Shore,41.768791,-87.589964,362
MOV014404,2022,9,Englewood,41.770694,-87.647778,Rogers Park,42.029329,-87.653189,214
MOV014405,2021,10,Rogers Park,42.012165,-87.671678,Austin,41.875529,-87.781569,32
MOV014406,2022,4,Lakeview,41.933761,-87.663346,South Shore,41.758816,-87.563859,384
MOV014407,2024,12,Loop,41.891199,-87.640129,South Shore,41.764568,-87.563397,184
MOV014408,2023,1,South Shore,41.746239,-87.572122,Loop,41.887887,-87.635142,129
MOV014409,2025,5,Rogers Park,42.0126,-87.678924,Englewood,41.782513,-87.621953,260
MOV014410,2021,10,Rogers Park,41.992691,-87.677679,Lakeview,41.9522,-87.643419,203
MOV014411,2025,12,Hyde Park,41.795015,-87.595726,Austin,41.898916,-87.784119,231
MOV014412,2022,9,Englewood,41.768884,-87.625567,Hyde Park,41.813974,-87.571671,95
MOV014413,2022,8,Lakeview,41.955049,-87.663918,Pilsen,41.860713,-87.649014,389
MOV014414,2021,3,Austin,41.905794,-87.752321,Englewood,41.769621,-87.627959,267
MOV014415,2025,7,Loop,41.8823,-87.614567,Lakeview,41.949482,-87.641983,98
MOV014416,2021,1,Rogers Park,42.025621,-87.66077,South Shore,41.742314,-87.554722,231
MOV014417,2021,3,South Shore,41.759693,-87.557092,Austin,41.896312,-87.768724,240
MOV014418,2023,2,Pilsen,41.844335,-87.661436,Lakeview,41.957134,-87.640942,370
MOV014419,2023,2,Austin,41.900143,-87.781389,South Shore,41.761429,-87.572799,353
MOV014420,2023,4,Pilsen,41.873363,-87.645638,Englewood,41.785006,-87.654364,114
MOV014421,2021,10,Loop,41.888116,-87.634798,Lakeview,41.945716,-87.640486,208
MOV014422,2025,1,South Shore,41.776543,-87.591302,Loop,41.86308,-87.633556,301
MOV014423,2025,10,South Shore,41.753329,-87.567745,Lakeview,41.940879,-87.67243,49
MOV014424,2023,4,Pilsen,41.846315,-87.656823,Englewood,41.757703,-87.65461,130
MOV014425,2023,8,Hyde Park,41.790901,-87.573048,Pilsen,41.86572,-87.665565,119
MOV014426,2021,5,South Shore,41.76304,-87.564949,Loop,41.877839,-87.61583,341
MOV014427,2022,8,Englewood,41.785425,-87.62546,Austin,41.870757,-87.774207,81
MOV014428,2022,1,Austin,41.905122,-87.762478,Hyde Park,41.783116,-87.605693,389
MOV014429,2023,4,Englewood,41.777524,-87.658504,Loop,41.879038,-87.632923,39
MOV014430,2023,8,Englewood,41.791458,-87.637516,Rogers Park,41.995858,-87.658842,398
MOV014431,2023,6,Loop,41.889256,-87.63466,Lakeview,41.956781,-87.670911,120
MOV014432,2023,4,Pilsen,41.864621,-87.654189,Lakeview,41.936547,-87.653845,116
MOV014433,2025,6,Pilsen,41.840848,-87.671094,South Shore,41.764854,-87.589726,381
MOV014434,2025,11,Pilsen,41.85345,-87.669815,Englewood,41.759953,-87.652547,374
MOV014435,2021,11,South Shore,41.750918,-87.560468,Englewood,41.758825,-87.657623,189
