visit_id,date,city,museum,visitor_type,party_size,revenue
VIS017332,2024-09-08,NYC,Guggenheim,Child,6,150
VIS017333,2022-03-12,Chicago,Shedd Aquarium,Member,3,36
VIS017334,2022-10-22,NYC,MoMA,Adult,1,25
VIS017335,2022-03-08,NYC,Guggenheim,Student,5,60
VIS017336,2023-11-15,Chicago,Shedd Aquarium,Adult,5,125
VIS017337,2022-06-04,NYC,Metropolitan Museum,Senior,2,24
VIS017338,2021-03-20,Chicago,Art Institute of Chicago,Member,5,90
VIS017339,2021-01-19,NYC,Metropolitan Museum,Member,1,0
VIS017340,2025-11-17,Chicago,Shedd Aquarium,Adult,3,75
VIS017341,2025-07-01,Chicago,Art Institute of Chicago,Student,1,30
VIS017342,2023-01-26,NYC,Metropolitan Museum,Student,1,0
VIS017343,2024-01-30,Chicago,Field Museum,Member,6,108
VIS017344,2024-02-07,NYC,Whitney,Student,1,12
VIS017345,2021-07-05,NYC,Whitney,Student,3,54
VIS017346,2025-04-30,NYC,MoMA,Member,2,36
VIS017347,2022-01-07,NYC,Metropolitan Museum,Senior,6,108
VIS017348,2024-11-24,NYC,Metropolitan Museum,Member,3,0
VIS017349,2025-04-29,NYC,Metropolitan Museum,Senior,5,125
VIS017350,2024-07-11,Chicago,Science and Industry,Student,5,0
VIS017351,2022-07-19,NYC,MoMA,Senior,4,0
VIS017352,2023-02-04,Chicago,Shedd Aquarium,Adult,1,25
VIS017353,2025-01-30,Chicago,Field Museum,Child,5,60
VIS017354,2024-06-30,Chicago,Shedd Aquarium,Student,4,48
VIS017355,2025-01-07,Chicago,Field Museum,Student,6,180
VIS017356,2022-09-17,NYC,MoMA,Child,2,0
VIS017357,2021-09-20,NYC,MoMA,Child,6,150
VIS017358,2023-05-30,Chicago,Art Institute of Chicago,Child,5,0
VIS017359,2021-07-16,Chicago,Science and Industry,Child,1,25
VIS017360,2025-06-26,NYC,Whitney,Student,5,125
VIS017361,2023-10-10,Chicago,Science and Industry,Adult,2,0
VIS017362,2022-10-20,Chicago,Shedd Aquarium,Adult,6,0
VIS017363,2025-08-11,NYC,Whitney,Member,2,0
VIS017364,2024-04-18,NYC,Whitney,Member,3,90
VIS017365,2022-06-22,NYC,Guggenheim,Adult,1,0
VIS017366,2025-03-10,Chicago,Science and Industry,Child,5,150
VIS017367,2024-05-01,Chicago,Science and Industry,Adult,1,30
VIS017368,2022-02-18,NYC,Whitney,Member,4,48
VIS017369,2021-12-23,NYC,Guggenheim,Child,3,54
VIS017370,2022-12-19,Chicago,Art Institute of Chicago,Adult,4,120
VIS017371,2021-02-27,Chicago,Science and Industry,Child,3,0
VIS017372,2025-07-26,Chicago,Field Museum,Senior,4,48
VIS017373,2021-05-07,Chicago,Shedd Aquarium,Student,6,72
VIS017374,2023-07-25,NYC,Metropolitan Museum,Senior,3,0
VIS017375,2025-02-09,NYC,Guggenheim,Adult,2,0
VIS017376,2024-02-25,NYC,Guggenheim,Adult,3,0
VIS017377,2023-02-10,Chicago,Art Institute of Chicago,Adult,1,30
VIS017378,2024-08-11,NYC,Metropolitan Museum,Adult,6,180
VIS017379,2025-06-27,Chicago,Art Institute of Chicago,Member,1,25
VIS017380,2022-12-31,Chicago,Shedd Aquarium,Adult,1,0
VIS017381,2022-04-05,NYC,Metropolitan Museum,Adult,1,30
VIS017382,2024-09-09,Chicago,Science and Industry,Senior,1,18
VIS017383,2023-11-10,NYC,Whitney,Senior,5,150
VIS017384,2021-05-27,Chicago,Field Museum,Senior,1,0
VIS017385,2025-10-27,Chicago,Art Institute of Chicago,Senior,1,12
VIS017386,2024-07-30,Chicago,Science and Industry,Child,6,180
VIS017387,2024-12-06,NYC,Whitney,Senior,6,0
VIS017388,2024-04-11,Chicago,Art Institute of Chicago,Member,2,60
VIS017389,2025-06-28,Chicago,Shedd Aquarium,Member,4,48
VIS017390,2025-01-28,NYC,MoMA,Student,4,0
VIS017391,2022-09-04,NYC,Metropolitan Museum,Child,4,120
VIS017392,2025-08-12,Chicago,Science and Industry,Child,2,0
VIS017393,2025-03-23,Chicago,Shedd Aquarium,Member,1,18
VIS017394,2023-04-25,NYC,Whitney,Child,5,150
VIS017395,2022-02-26,Chicago,Field Museum,Adult,3,0
VIS017396,2021-10-11,NYC,Guggenheim,Senior,4,0
VIS017397,2022-01-12,NYC,Guggenheim,Adult,2,36
VIS017398,2024-10-11,Chicago,Science and Industry,Senior,4,48
VIS017399,2024-03-22,Chicago,Field Museum,Member,1,25
VIS017400,2022-07-08,NYC,MoMA,Adult,1,0
VIS017401,2021-01-06,Chicago,Shedd Aquarium,Member,2,50
VIS017402,2022-12-22,Chicago,Science and Industry,Senior,3,0
VIS017403,2024-06-08,Chicago,Shedd Aquarium,Senior,1,18
VIS017404,2023-10-22,Chicago,Art Institute of Chicago,Senior,4,72
VIS017405,2021-10-14,NYC,Whitney,Member,5,0
VIS017406,2023-03-11,NYC,Whitney,Member,5,150
VIS017407,2024-05-18,NYC,Guggenheim,Member,5,60
VIS017408,2022-05-03,NYC,Guggenheim,Member,1,18
VIS017409,2021-06-16,NYC,Whitney,Child,4,48
VIS017410,2021-08-05,Chicago,Shedd Aquarium,Student,4,100
VIS017411,2021-03-06,Chicago,Art Institute of Chicago,Senior,4,48
VIS017412,2023-10-24,NYC,Whitney,Member,6,180
VIS017413,2022-01-13,NYC,Whitney,Member,4,0
VIS017414,2025-05-25,Chicago,Field Museum,Adult,2,0
VIS017415,2021-09-17,Chicago,Science and Industry,Child,1,25
VIS017416,2022-10-18,Chicago,Art Institute of Chicago,Senior,2,36
VIS017417,2022-01-21,NYC,MoMA,Senior,2,60
VIS017418,2024-04-13,Chicago,Field Museum,Child,2,0
VIS017419,2022-10-27,Chicago,Shedd Aquarium,Adult,2,36
VIS017420,2021-07-29,NYC,Guggenheim,Member,3,90
VIS017421,2023-11-27,Chicago,Shedd Aquarium,Adult,2,36
VIS017422,2021-03-21,Chicago,Art Institute of Chicago,Member,6,180
VIS017423,2025-01-21,Chicago,Shedd Aquarium,Adult,2,0
VIS017424,2024-12-06,Chicago,Field Museum,Student,5,60
VIS017425,2024-11-05,NYC,Guggenheim,Student,1,18
VIS017426,2022-04-04,Chicago,Shedd Aquarium,Adult,6,0
VIS017427,2021-08-23,NYC,Guggenheim,Member,1,12
VIS017428,2022-07-18,NYC,MoMA,Child,1,12
VIS017429,2021-03-31,Chicago,Art Institute of Chicago,Child,5,0
VIS017430,2025-02-25,NYC,Whitney,Child,6,108
VIS017431,2024-07-24,NYC,Guggenheim,Student,3,90
VIS017432,2024-11-23,NYC,Guggenheim,Child,1,12
VIS017433,2022-11-22,NYC,Whitney,Adult,3,75
VIS017434,2024-02-22,Chicago,Shedd Aquarium,Adult,6,0
VIS017435,2024-04-20,NYC,Guggenheim,Senior,5,125
VIS017436,2024-02-29,NYC,Whitney,Student,4,100
VIS017437,2025-04-10,Chicago,Field Museum,Member,4,72
VIS017438,2023-04-20,NYC,MoMA,Senior,3,0
VIS017439,2021-04-13,Chicago,Art Institute of Chicago,Member,4,48
VIS017440,2021-08-22,NYC,MoMA,Child,5,150
VIS017441,2023-08-10,NYC,MoMA,Child,5,125
VIS017442,2025-06-08,NYC,Whitney,Member,6,108
VIS017443,2021-02-25,NYC,Metropolitan Museum,Adult,2,36
VIS017444,2021-01-07,NYC,MoMA,Member,4,72
VIS017445,2022-03-05,NYC,Whitney,Member,4,100
VIS017446,2025-09-03,NYC,Metropolitan Museum,Child,1,25
VIS017447,2022-02-06,Chicago,Field Museum,Student,1,25
VIS017448,2024-02-09,NYC,Guggenheim,Child,2,50
VIS017449,2021-11-14,Chicago,Art Institute of Chicago,Member,3,90
VIS017450,2023-07-13,NYC,MoMA,Child,5,150
VIS017451,2022-06-25,Chicago,Art Institute of Chicago,Child,3,54
VIS017452,2024-10-01,Chicago,Shedd Aquarium,Senior,6,150
VIS017453,2022-01-06,Chicago,Field Museum,Child,6,150
VIS017454,2023-02-09,Chicago,Science and Industry,Senior,5,125
VIS017455,2022-02-14,NYC,Whitney,Member,1,18
VIS017456,2021-12-09,Chicago,Shedd Aquarium,Student,1,12
VIS017457,2023-05-09,Chicago,Science and Industry,Member,4,72
VIS017458,2023-07-12,Chicago,Shedd Aquarium,Adult,3,36
VIS017459,2021-01-25,NYC,Whitney,Child,2,36
VIS017460,2022-04-14,NYC,Guggenheim,Adult,1,0
VIS017461,2021-05-30,NYC,Whitney,Senior,3,75
VIS017462,2023-01-10,Chicago,Shedd Aquarium,Senior,1,18
VIS017463,2024-10-25,NYC,MoMA,Child,5,125
VIS017464,2024-01-23,Chicago,Shedd Aquarium,Member,4,72
VIS017465,2023-02-17,Chicago,Field Museum,Student,2,60
VIS017466,2022-11-13,Chicago,Art Institute of Chicago,Adult,5,150
VIS017467,2021-02-23,Chicago,Science and Industry,Senior,3,90
VIS017468,2024-12-05,Chicago,Art Institute of Chicago,Adult,4,0
VIS017469,2021-02-26,Chicago,Science and Industry,Adult,2,60
VIS017470,2024-11-18,Chicago,Science and Industry,Adult,4,0
VIS017471,2023-11-08,Chicago,Shedd Aquarium,Member,4,100
VIS017472,2024-05-27,Chicago,Art Institute of Chicago,Member,2,60
VIS017473,2023-03-23,NYC,Guggenheim,Senior,1,25
VIS017474,2022-01-03,NYC,Whitney,Adult,6,180
VIS017475,2025-01-13,NYC,Whitney,Child,5,60
VIS017476,2023-08-26,NYC,Guggenheim,Member,4,120
VIS017477,2023-06-19,NYC,Metropolitan Museum,Adult,3,54
VIS017478,2024-11-26,Chicago,Art Institute of Chicago,Member,6,180
VIS017479,2023-02-23,Chicago,Art Institute of Chicago,Adult,4,48
VIS017480,2021-05-24,Chicago,Science and Industry,Senior,5,90
VIS017481,2023-08-30,Chicago,Science and Industry,Child,1,0
VIS017482,2021-08-05,Chicago,Art Institute of Chicago,Child,2,24
VIS017483,2024-07-04,Chicago,Science and Industry,Adult,1,0
VIS017484,2025-09-29,NYC,Metropolitan Museum,Member,1,12
VIS017485,2021-09-09,Chicago,Field Museum,Child,3,75
VIS017486,2021-02-20,Chicago,Science and Industry,Adult,4,120
VIS017487,2024-08-13,Chicago,Science and Industry,Child,5,60
VIS017488,2025-11-17,NYC,Whitney,Adult,3,75
VIS017489,2021-11-19,NYC,Whitney,Child,1,25
VIS017490,2024-02-15,NYC,MoMA,Senior,3,36
VIS017491,2022-04-19,NYC,Guggenheim,Member,5,90
VIS017492,2021-07-06,Chicago,Field Museum,Child,6,72
VIS017493,2022-09-28,Chicago,Science and Industry,Member,2,60
VIS017494,2024-02-06,Chicago,Field Museum,Student,3,0
VIS017495,2024-04-10,Chicago,Shedd Aquarium,Member,5,125
VIS017496,2025-01-17,NYC,Metropolitan Museum,Adult,4,48
VIS017497,2024-06-10,Chicago,Science and Industry,Senior,2,36
VIS017498,2024-01-29,NYC,Whitney,Student,1,18
VIS017499,2022-06-29,Chicago,Field Museum,Senior,5,125
VIS017500,2024-11-11,Chicago,Field Museum,Adult,6,150
VIS017501,2023-10-14,NYC,Metropolitan Museum,Senior,5,0
VIS017502,2023-11-27,NYC,Whitney,Senior,2,24
VIS017503,2021-10-29,Chicago,Art Institute of Chicago,Senior,2,24
VIS017504,2024-05-08,Chicago,Science and Industry,Member,5,0
VIS017505,2023-08-20,NYC,MoMA,Adult,4,120
VIS017506,2021-03-26,NYC,MoMA,Senior,3,36
VIS017507,2025-04-22,NYC,Metropolitan Museum,Senior,4,72
VIS017508,2021-06-15,NYC,Guggenheim,Student,5,125
VIS017509,2021-06-06,NYC,Guggenheim,Child,6,180
VIS017510,2021-12-16,Chicago,Field Museum,Member,1,0
VIS017511,2024-05-30,NYC,MoMA,Child,2,36
VIS017512,2025-03-19,Chicago,Shedd Aquarium,Adult,1,30
VIS017513,2024-09-06,Chicago,Science and Industry,Child,4,72
VIS017514,2022-11-27,Chicago,Field Museum,Senior,3,75
VIS017515,2023-01-16,Chicago,Field Museum,Student,2,24
VIS017516,2022-05-14,NYC,MoMA,Student,5,90
VIS017517,2021-04-02,NYC,Guggenheim,Student,6,108
VIS017518,2021-11-02,Chicago,Art Institute of Chicago,Student,3,0
VIS017519,2023-07-22,Chicago,Art Institute of Chicago,Member,1,12
VIS017520,2025-09-28,NYC,MoMA,Child,2,60
VIS017521,2025-07-20,NYC,Whitney,Student,2,36
VIS017522,2023-10-02,NYC,MoMA,Student,2,36
VIS017523,2025-06-07,Chicago,Shedd Aquarium,Member,1,30
VIS017524,2024-10-26,NYC,Guggenheim,Student,4,72
VIS017525,2021-06-14,Chicago,Art Institute of Chicago,Member,6,180
VIS017526,2025-03-08,Chicago,Shedd Aquarium,Senior,1,30
VIS017527,2021-05-28,NYC,MoMA,Member,3,75
VIS017528,2025-02-17,NYC,Whitney,Student,5,90
VIS017529,2025-11-16,Chicago,Field Museum,Senior,3,75
VIS017530,2025-12-25,NYC,Guggenheim,Adult,2,36
VIS017531,2022-10-15,NYC,Whitney,Senior,5,0
VIS017532,2021-02-19,NYC,Metropolitan Museum,Adult,2,24
VIS017533,2025-02-11,Chicago,Science and Industry,Senior,3,36
VIS017534,2022-12-14,NYC,MoMA,Child,1,25
VIS017535,2023-01-10,NYC,Guggenheim,Member,6,0
VIS017536,2024-05-18,NYC,MoMA,Student,6,0
VIS017537,2024-09-10,Chicago,Science and Industry,Student,5,60
VIS017538,2022-08-03,Chicago,Field Museum,Member,5,0
VIS017539,2023-10-11,NYC,Metropolitan Museum,Child,1,0
VIS017540,2022-05-25,NYC,Whitney,Adult,2,36
VIS017541,2023-05-18,Chicago,Field Museum,Member,4,100
VIS017542,2023-04-13,Chicago,Art Institute of Chicago,Member,1,25
VIS017543,2021-08-18,Chicago,Art Institute of Chicago,Adult,3,75
VIS017544,2022-05-14,Chicago,Shedd Aquarium,Member,2,60
VIS017545,2024-10-11,Chicago,Science and Industry,Child,2,36
VIS017546,2023-03-14,NYC,MoMA,Senior,1,18
VIS017547,2022-09-04,NYC,Metropolitan Museum,Student,1,18
VIS017548,2024-05-09,Chicago,Art Institute of Chicago,Student,4,120
VIS017549,2025-04-02,Chicago,Science and Industry,Child,4,0
VIS017550,2025-05-11,NYC,Guggenheim,Adult,4,48
VIS017551,2024-08-01,NYC,Whitney,Adult,4,72
VIS017552,2022-12-17,Chicago,Art Institute of Chicago,Child,1,30
VIS017553,2023-02-24,NYC,Whitney,Adult,4,72
VIS017554,2025-04-06,Chicago,Science and Industry,Student,6,150
VIS017555,2022-09-16,NYC,Whitney,Child,1,0
VIS017556,2022-09-15,NYC,Guggenheim,Adult,4,120
VIS017557,2025-05-19,NYC,MoMA,Student,2,0
VIS017558,2022-01-02,Chicago,Science and Industry,Child,2,0
VIS017559,2024-03-05,NYC,Whitney,Child,2,24
VIS017560,2025-02-17,Chicago,Field Museum,Senior,5,150
VIS017561,2022-08-29,Chicago,Shedd Aquarium,Senior,1,30
VIS017562,2022-07-18,NYC,MoMA,Adult,4,120
VIS017563,2025-03-04,NYC,Whitney,Senior,3,54
VIS017564,2023-01-21,NYC,MoMA,Student,5,0
VIS017565,2021-02-17,Chicago,Field Museum,Member,6,150
VIS017566,2021-03-09,Chicago,Field Museum,Student,2,36
VIS017567,2022-03-14,NYC,Metropolitan Museum,Senior,4,120
VIS017568,2021-11-06,NYC,MoMA,Child,3,36
VIS017569,2022-09-02,Chicago,Field Museum,Senior,1,12
VIS017570,2025-07-23,NYC,Metropolitan Museum,Student,3,75
VIS017571,2023-12-17,Chicago,Science and Industry,Senior,6,72
VIS017572,2023-03-28,NYC,MoMA,Child,6,0
VIS017573,2025-11-05,Chicago,Shedd Aquarium,Senior,5,150
VIS017574,2021-08-30,Chicago,Field Museum,Adult,4,48
VIS017575,2024-06-24,Chicago,Shedd Aquarium,Adult,1,18
VIS017576,2022-08-17,Chicago,Field Museum,Member,5,0
VIS017577,2023-12-11,Chicago,Science and Industry,Child,5,125
VIS017578,2024-10-27,NYC,Whitney,Member,3,75
VIS017579,2023-04-02,Chicago,Field Museum,Member,4,100
VIS017580,2022-09-15,Chicago,Art Institute of Chicago,Senior,3,75
VIS017581,2023-09-19,Chicago,Field Museum,Student,4,48
VIS017582,2023-04-15,Chicago,Science and Industry,Member,4,48
VIS017583,2021-08-28,Chicago,Field Museum,Adult,1,18
VIS017584,2022-05-31,NYC,MoMA,Adult,4,100
VIS017585,2021-07-19,Chicago,Shedd Aquarium,Senior,5,125
VIS017586,2024-05-09,NYC,Whitney,Member,4,48
VIS017587,2023-12-22,Chicago,Shedd Aquarium,Adult,6,108
VIS017588,2024-06-15,Chicago,Art Institute of Chicago,Member,2,36
VIS017589,2021-04-02,NYC,Whitney,Adult,4,100
VIS017590,2022-06-05,Chicago,Shedd Aquarium,Adult,5,60
VIS017591,2025-11-05,Chicago,Shedd Aquarium,Adult,5,0
VIS017592,2025-01-08,Chicago,Science and Industry,Adult,5,150
VIS017593,2022-03-02,NYC,Guggenheim,Adult,6,108
VIS017594,2025-08-30,Chicago,Art Institute of Chicago,Senior,5,90
VIS017595,2025-12-04,Chicago,Field Museum,Child,1,25
VIS017596,2021-04-22,NYC,Whitney,Child,1,30
VIS017597,2025-04-15,Chicago,Art Institute of Chicago,Child,4,120
VIS017598,2024-09-26,Chicago,Field Museum,Student,1,12
VIS017599,2022-06-28,Chicago,Science and Industry,Adult,3,90
VIS017600,2022-12-03,Chicago,Science and Industry,Member,4,120
VIS017601,2022-08-01,Chicago,Shedd Aquarium,Adult,2,60
VIS017602,2021-06-23,NYC,MoMA,Adult,2,50
VIS017603,2023-05-15,NYC,Whitney,Senior,2,0
VIS017604,2025-06-11,Chicago,Field Museum,Adult,1,18
VIS017605,2024-03-11,Chicago,Shedd Aquarium,Member,2,24
VIS017606,2021-10-22,Chicago,Field Museum,Member,6,108
VIS017607,2024-12-06,Chicago,Science and Industry,Student,3,90
VIS017608,2025-09-13,NYC,Guggenheim,Student,6,150
VIS017609,2025-08-28,Chicago,Art Institute of Chicago,Student,3,36
VIS017610,2025-09-30,Chicago,Field Museum,Member,1,25
VIS017611,2023-04-27,Chicago,Field Museum,Student,6,180
VIS017612,2025-03-23,NYC,MoMA,Adult,2,50
VIS017613,2021-05-26,Chicago,Science and Industry,Senior,6,150
VIS017614,2025-03-29,NYC,Whitney,Student,2,60
VIS017615,2024-05-23,Chicago,Science and Industry,Child,2,36
VIS017616,2025-02-15,NYC,Metropolitan Museum,Member,4,120
VIS017617,2024-07-24,Chicago,Shedd Aquarium,Student,6,108
VIS017618,2022-05-17,Chicago,Shedd Aquarium,Student,2,24
VIS017619,2023-11-13,NYC,Whitney,Member,5,150
VIS017620,2022-02-27,NYC,MoMA,Senior,1,25
VIS017621,2022-07-24,NYC,Guggenheim,Senior,6,180
VIS017622,2022-06-14,Chicago,Shedd Aquarium,Member,5,60
VIS017623,2021-07-06,NYC,Whitney,Child,2,0
VIS017624,2021-01-01,Chicago,Art Institute of Chicago,Adult,2,24
VIS017625,2024-03-12,NYC,Guggenheim,Student,1,0
VIS017626,2024-11-17,NYC,Whitney,Child,1,30
VIS017627,2023-11-29,NYC,MoMA,Student,4,72
VIS017628,2024-10-07,Chicago,Shedd Aquarium,Member,6,180
VIS017629,2022-11-30,NYC,Guggenheim,Member,4,48
VIS017630,2021-01-31,Chicago,Art Institute of Chicago,Adult,4,72
VIS017631,2023-06-02,NYC,MoMA,Child,1,25
VIS017632,2022-04-28,Chicago,Shedd Aquarium,Child,2,24
VIS017633,2025-06-08,NYC,Guggenheim,Adult,5,90
VIS017634,2021-08-15,Chicago,Shedd Aquarium,Student,3,90
VIS017635,2021-09-10,NYC,Whitney,Senior,3,36
VIS017636,2021-02-10,Chicago,Art Institute of Chicago,Adult,6,180
VIS017637,2021-10-29,NYC,Whitney,Child,2,50
VIS017638,2022-01-03,Chicago,Shedd Aquarium,Student,2,0
VIS017639,2022-02-22,NYC,Metropolitan Museum,Member,4,0
VIS017640,2022-10-26,NYC,Guggenheim,Child,2,50
VIS017641,2023-03-27,Chicago,Science and Industry,Adult,4,120
VIS017642,2022-12-21,NYC,MoMA,Member,5,150
VIS017643,2023-10-05,Chicago,Field Museum,Member,3,90
VIS017644,2025-05-04,Chicago,Shedd Aquarium,Member,1,30
VIS017645,2022-10-05,NYC,Whitney,Student,2,60
VIS017646,2025-07-12,NYC,Guggenheim,Senior,4,48
VIS017647,2022-04-02,NYC,Whitney,Adult,5,90
VIS017648,2025-06-03,Chicago,Science and Industry,Senior,6,180
VIS017649,2022-05-29,Chicago,Field Museum,Adult,5,90
VIS017650,2022-08-24,NYC,Whitney,Student,1,12
VIS017651,2025-12-15,Chicago,Science and Industry,Adult,4,100
VIS017652,2023-12-26,Chicago,Shedd Aquarium,Adult,3,0
VIS017653,2021-08-15,Chicago,Science and Industry,Adult,4,72
VIS017654,2021-02-25,NYC,Whitney,Senior,6,108
VIS017655,2025-12-01,NYC,Whitney,Student,1,30
VIS017656,2022-04-04,Chicago,Field Museum,Adult,1,25
VIS017657,2021-04-23,Chicago,Field Museum,Adult,3,75
VIS017658,2024-12-02,NYC,MoMA,Adult,4,100
VIS017659,2023-09-18,NYC,Metropolitan Museum,Adult,2,24
VIS017660,2024-09-13,NYC,Whitney,Member,3,54
VIS017661,2022-12-04,NYC,Whitney,Student,4,100
VIS017662,2022-06-04,Chicago,Field Museum,Child,4,0
VIS017663,2021-10-26,NYC,Metropolitan Museum,Member,6,150
VIS017664,2023-02-11,NYC,Guggenheim,Member,1,12
VIS017665,2023-08-15,Chicago,Field Museum,Child,4,0
VIS017666,2023-05-16,Chicago,Science and Industry,Senior,3,36
VIS017667,2022-01-11,Chicago,Science and Industry,Member,1,18
VIS017668,2024-07-09,NYC,MoMA,Child,1,25
VIS017669,2021-06-19,NYC,MoMA,Member,2,60
VIS017670,2024-03-02,NYC,Metropolitan Museum,Adult,3,36
VIS017671,2022-05-18,Chicago,Field Museum,Child,6,108
VIS017672,2023-04-15,Chicago,Shedd Aquarium,Student,6,180
VIS017673,2023-05-13,Chicago,Field Museum,Child,3,36
VIS017674,2024-06-04,NYC,Metropolitan Museum,Student,5,90
VIS017675,2022-10-17,Chicago,Art Institute of Chicago,Student,2,24
VIS017676,2024-07-08,NYC,Whitney,Adult,3,54
VIS017677,2023-01-16,Chicago,Field Museum,Member,1,30
VIS017678,2022-11-04,Chicago,Art Institute of Chicago,Student,1,18
VIS017679,2025-03-17,Chicago,Science and Industry,Senior,3,54
VIS017680,2024-06-09,Chicago,Art Institute of Chicago,Student,5,125
VIS017681,2024-08-06,Chicago,Art Institute of Chicago,Child,2,50
VIS017682,2021-01-07,NYC,Whitney,Member,3,75
VIS017683,2024-04-29,Chicago,Field Museum,Adult,3,36
VIS017684,2023-05-16,NYC,Whitney,Member,6,180
VIS017685,2022-05-13,NYC,Whitney,Member,4,72
VIS017686,2023-03-07,Chicago,Science and Industry,Adult,5,90
VIS017687,2024-09-25,NYC,Metropolitan Museum,Child,4,100
VIS017688,2024-07-13,Chicago,Art Institute of Chicago,Member,6,108
VIS017689,2025-03-27,Chicago,Science and Industry,Student,2,50
VIS017690,2023-10-21,NYC,Whitney,Member,5,60
VIS017691,2025-05-11,Chicago,Field Museum,Senior,3,36
VIS017692,2024-01-29,NYC,MoMA,Senior,6,150
VIS017693,2025-01-15,NYC,Guggenheim,Senior,4,48
VIS017694,2022-08-25,Chicago,Shedd Aquarium,Adult,3,0
VIS017695,2023-07-13,Chicago,Art Institute of Chicago,Child,4,100
VIS017696,2024-02-20,Chicago,Science and Industry,Student,2,24
VIS017697,2021-11-08,NYC,Whitney,Member,1,25
VIS017698,2022-06-30,Chicago,Field Museum,Child,4,72
VIS017699,2024-09-17,Chicago,Shedd Aquarium,Member,5,0
VIS017700,2025-08-26,NYC,Guggenheim,Child,2,36
VIS017701,2025-05-22,Chicago,Shedd Aquarium,Member,5,60
VIS017702,2021-08-21,NYC,MoMA,Child,5,125
VIS017703,2024-01-15,NYC,Guggenheim,Child,4,100
VIS017704,2023-06-21,NYC,Whitney,Senior,1,0
VIS017705,2024-06-04,Chicago,Science and Industry,Student,1,30
VIS017706,2022-06-21,NYC,Guggenheim,Senior,1,25
VIS017707,2024-11-08,Chicago,Art Institute of Chicago,Child,2,36
VIS017708,2024-05-15,Chicago,Science and Industry,Student,4,48
VIS017709,2025-06-18,NYC,Guggenheim,Senior,1,25
VIS017710,2021-10-11,NYC,Metropolitan Museum,Child,5,125
VIS017711,2024-01-14,NYC,Metropolitan Museum,Adult,3,75
VIS017712,2021-11-08,NYC,Guggenheim,Adult,4,0
VIS017713,2023-02-11,NYC,MoMA,Senior,1,18
VIS017714,2022-06-30,Chicago,Art Institute of Chicago,Student,4,48
VIS017715,2024-01-09,NYC,Whitney,Member,2,60
VIS017716,2023-07-29,Chicago,Science and Industry,Child,4,0
VIS017717,2025-07-18,NYC,MoMA,Member,5,0
VIS017718,2022-07-05,Chicago,Science and Industry,Senior,6,180
VIS017719,2024-04-12,Chicago,Shedd Aquarium,Student,5,60
VIS017720,2025-03-23,Chicago,Science and Industry,Child,6,0
VIS017721,2023-05-23,NYC,Guggenheim,Child,5,0
VIS017722,2024-12-19,Chicago,Art Institute of Chicago,Child,1,12
VIS017723,2023-03-07,Chicago,Shedd Aquarium,Student,5,125
VIS017724,2025-02-16,NYC,Guggenheim,Senior,6,108
VIS017725,2025-08-05,Chicago,Science and Industry,Student,3,36
VIS017726,2025-07-23,Chicago,Art Institute of Chicago,Adult,6,72
VIS017727,2021-09-18,NYC,Guggenheim,Student,2,60
VIS017728,2025-05-19,NYC,Whitney,Adult,2,0
VIS017729,2023-09-15,NYC,MoMA,Student,6,108
